Far field
"Plane Wave Theta"[deg]	"FarField1 [dBsm]"	
8.05000000E+1	-3.40130284E+1	
8.10000000E+1	-3.53305493E+1	
8.15000000E+1	-3.66922274E+1	
8.20000000E+1	-3.80885799E+1	
8.25000000E+1	-3.95022460E+1	
8.30000000E+1	-4.09044864E+1	
8.35000000E+1	-4.22521998E+1	
8.40000000E+1	-4.34884819E+1	
8.45000000E+1	-4.45512104E+1	
8.50000000E+1	-4.53912898E+1	
8.55000000E+1	-4.59926028E+1	
8.60000000E+1	-4.63785575E+1	
8.65000000E+1	-4.65993159E+1	
8.70000000E+1	-4.67107503E+1	
8.75000000E+1	-4.67592081E+1	
8.80000000E+1	-4.67763099E+1	
8.85000000E+1	-4.67804126E+1	
8.90000000E+1	-4.67804866E+1	
8.95000000E+1	-4.67799845E+1	
9.00000000E+1	-1.00000000E+3	
