Far field
"Plane Wave Theta"[deg]	"FarField1 [dBsm]"	
-1.35000000E+1	5.16524034E+0	
-1.30000000E+1	3.39975160E+0	
-1.25000000E+1	1.00330454E-1	
-1.20000000E+1	-7.31605657E+0	
-1.15000000E+1	-1.24709239E+1	
-1.10000000E+1	-4.61915691E-1	
-1.05000000E+1	4.40591061E+0	
-1.00000000E+1	7.32706296E+0	
-9.50000000E+0	9.21189350E+0	
-9.00000000E+0	1.03693071E+1	
-8.50000000E+0	1.09115360E+1	
-8.00000000E+0	1.08440465E+1	
-7.50000000E+0	1.00675932E+1	
-7.00000000E+0	8.29609784E+0	
-6.50000000E+0	4.68919785E+0	
-6.00000000E+0	-5.21103435E+0	
-5.50000000E+0	-1.02397635E+0	
-5.00000000E+0	8.09692106E+0	
-4.50000000E+0	1.27929666E+1	
-4.00000000E+0	1.59706658E+1	
-3.50000000E+0	1.83264587E+1	
-3.00000000E+0	2.01394627E+1	
-2.50000000E+0	2.15494515E+1	
-2.00000000E+0	2.26356040E+1	
-1.50000000E+0	2.34460092E+1	
-1.00000000E+0	2.40107174E+1	
-5.00000000E-1	2.43481335E+1	
0.00000000E+0	2.44511051E+1	
5.00000000E-1	2.43481444E+1	
1.00000000E+0	2.40108214E+1	
1.50000000E+0	2.34461960E+1	
2.00000000E+0	2.26358603E+1	
2.50000000E+0	2.15497601E+1	
3.00000000E+0	2.01398008E+1	
3.50000000E+0	1.83267940E+1	
4.00000000E+0	1.59709472E+1	
4.50000000E+0	1.27930954E+1	
5.00000000E+0	8.09663217E+0	
5.50000000E+0	-1.02628587E+0	
6.00000000E+0	-5.20632307E+0	
6.50000000E+0	4.69125571E+0	
7.00000000E+0	8.29760926E+0	
7.50000000E+0	1.00688177E+1	
8.00000000E+0	1.08450417E+1	
8.50000000E+0	1.09122954E+1	
9.00000000E+0	1.03697834E+1	
9.50000000E+0	9.21199036E+0	
1.00000000E+1	7.32659180E+0	
1.05000000E+1	4.40444452E+0	
1.10000000E+1	-4.65750483E-1	
1.15000000E+1	-1.24910249E+1	
1.20000000E+1	-7.30501556E+0	
1.25000000E+1	1.05294209E-1	
1.30000000E+1	3.40296923E+0	
1.35000000E+1	5.16748334E+0	
1.40000000E+1	6.02766514E+0	
1.45000000E+1	6.21422785E+0	
1.50000000E+1	5.80750939E+0	
1.55000000E+1	4.79593353E+0	
1.60000000E+1	3.06830159E+0	
1.65000000E+1	3.26431068E-1	
1.70000000E+1	-4.29254833E+0	
1.75000000E+1	-1.53786036E+1	
1.80000000E+1	-1.16472771E+1	
1.85000000E+1	-3.78418828E+0	
1.90000000E+1	-2.55487385E-1	
1.95000000E+1	1.70723900E+0	
2.00000000E+1	2.76499866E+0	
2.05000000E+1	3.16370299E+0	
2.10000000E+1	2.99854089E+0	
2.15000000E+1	2.28056059E+0	
2.20000000E+1	9.43152806E-1	
2.25000000E+1	-1.20099329E+0	
2.30000000E+1	-4.62651915E+0	
2.35000000E+1	-1.08643116E+1	
2.40000000E+1	-2.00746156E+1	
2.45000000E+1	-9.14835154E+0	
2.50000000E+1	-4.30870628E+0	
2.55000000E+1	-1.64552035E+0	
2.60000000E+1	-7.44361213E-2	
2.65000000E+1	7.78909511E-1	
2.70000000E+1	1.07238755E+0	
2.75000000E+1	8.67812647E-1	
2.80000000E+1	1.65751813E-1	
2.85000000E+1	-1.09336369E+0	
2.90000000E+1	-3.05834675E+0	
2.95000000E+1	-6.05364748E+0	
3.00000000E+1	-1.07332284E+1	
3.05000000E+1	-1.53094622E+1	
3.10000000E+1	-1.07083360E+1	
3.15000000E+1	-6.37420279E+0	
3.20000000E+1	-3.67615241E+0	
3.25000000E+1	-1.96854244E+0	
3.30000000E+1	-9.30603787E-1	
3.35000000E+1	-4.07304982E-1	
3.40000000E+1	-3.24114300E-1	
3.45000000E+1	-6.53710712E-1	
3.50000000E+1	-1.40432233E+0	
3.55000000E+1	-2.61865782E+0	
3.60000000E+1	-4.37573047E+0	
3.65000000E+1	-6.76048915E+0	
3.70000000E+1	-9.56425140E+0	
3.75000000E+1	-1.10203668E+1	
3.80000000E+1	-9.28294853E+0	
3.85000000E+1	-6.64951507E+0	
3.90000000E+1	-4.51624560E+0	
3.95000000E+1	-2.97954209E+0	
4.00000000E+1	-1.93809764E+0	
4.05000000E+1	-1.30508608E+0	
4.10000000E+1	-1.02413437E+0	
4.15000000E+1	-1.06240897E+0	
4.20000000E+1	-1.40376839E+0	
4.25000000E+1	-2.04294627E+0	
4.30000000E+1	-2.97725312E+0	
4.35000000E+1	-4.18670146E+0	
4.40000000E+1	-5.58037202E+0	
4.45000000E+1	-6.87918914E+0	
4.50000000E+1	-7.53897821E+0	
4.55000000E+1	-7.15678155E+0	
4.60000000E+1	-6.02768706E+0	
4.65000000E+1	-4.71228045E+0	
4.70000000E+1	-3.52765182E+0	
4.75000000E+1	-2.57676078E+0	
4.80000000E+1	-1.87394005E+0	
4.85000000E+1	-1.40653062E+0	
4.90000000E+1	-1.15643535E+0	
4.95000000E+1	-1.10623773E+0	
5.00000000E+1	-1.23976567E+0	
5.05000000E+1	-1.54020366E+0	
5.10000000E+1	-1.98628598E+0	
5.15000000E+1	-2.54613805E+0	
5.20000000E+1	-3.16852921E+0	
5.25000000E+1	-3.77391696E+0	
5.30000000E+1	-4.25458577E+0	
5.35000000E+1	-4.49981730E+0	
5.40000000E+1	-4.44742746E+0	
5.45000000E+1	-4.12146712E+0	
5.50000000E+1	-3.61334715E+0	
5.55000000E+1	-3.02854814E+0	
5.60000000E+1	-2.44936033E+0	
5.65000000E+1	-1.92678419E+0	
5.70000000E+1	-1.48720926E+0	
5.75000000E+1	-1.14125205E+0	
5.80000000E+1	-8.90291325E-1	
5.85000000E+1	-7.30406290E-1	
5.90000000E+1	-6.54475469E-1	
5.95000000E+1	-6.53154378E-1	
6.00000000E+1	-7.15225106E-1	
6.05000000E+1	-8.27645203E-1	
6.10000000E+1	-9.75543231E-1	
6.15000000E+1	-1.14238564E+0	
6.20000000E+1	-1.31052895E+0	
6.25000000E+1	-1.46231419E+0	
6.30000000E+1	-1.58170201E+0	
6.35000000E+1	-1.65618392E+0	
6.40000000E+1	-1.67844511E+0	
6.45000000E+1	-1.64718860E+0	
6.50000000E+1	-1.56678451E+0	
6.55000000E+1	-1.44587216E+0	
6.60000000E+1	-1.29542568E+0	
6.65000000E+1	-1.12687778E+0	
6.70000000E+1	-9.50706082E-1	
6.75000000E+1	-7.75609054E-1	
6.80000000E+1	-6.08193927E-1	
6.85000000E+1	-4.53014975E-1	
6.90000000E+1	-3.12804831E-1	
6.95000000E+1	-1.88784033E-1	
7.00000000E+1	-8.09799305E-2	
7.05000000E+1	1.14789260E-2	
7.10000000E+1	9.01051155E-2	
7.15000000E+1	1.56832339E-1	
7.20000000E+1	2.13829517E-1	
7.25000000E+1	2.63344705E-1	
7.30000000E+1	3.07575573E-1	
7.35000000E+1	3.48564643E-1	
7.40000000E+1	3.88118714E-1	
7.45000000E+1	4.27752420E-1	
7.50000000E+1	4.68655709E-1	
7.55000000E+1	5.11684185E-1	
7.60000000E+1	5.57370088E-1	
7.65000000E+1	6.05950479E-1	
7.70000000E+1	6.57408239E-1	
7.75000000E+1	7.11521051E-1	
7.80000000E+1	7.67913588E-1	
7.85000000E+1	8.26108723E-1	
7.90000000E+1	8.85574471E-1	
7.95000000E+1	9.45764422E-1	
8.00000000E+1	1.00615050E+0	
8.05000000E+1	1.06624771E+0	
8.10000000E+1	1.12563133E+0	
8.15000000E+1	1.18394730E+0	
8.20000000E+1	1.24091693E+0	
8.25000000E+1	1.29633711E+0	
8.30000000E+1	1.35007708E+0	
8.35000000E+1	1.40207280E+0	
8.40000000E+1	1.45231965E+0	
8.45000000E+1	1.50086427E+0	
8.50000000E+1	1.54779592E+0	
8.55000000E+1	1.59323764E+0	
8.60000000E+1	1.63733758E+0	
8.65000000E+1	1.68026041E+0	
8.70000000E+1	1.72217890E+0	
8.75000000E+1	1.76326554E+0	
8.80000000E+1	1.80368394E+0	
8.85000000E+1	1.84358002E+0	
8.90000000E+1	1.88307244E+0	
8.95000000E+1	1.92224204E+0	
9.00000000E+1	1.25266229E+0	
